unique_id,ds,y
QQQ,2020-01-03 15:45:00,207.6958
QQQ,2020-01-03 15:50:00,207.6716
QQQ,2020-01-03 15:55:00,207.4488
QQQ,2020-01-03 16:00:00,207.5263
QQQ,2020-01-03 16:05:00,207.5651
QQQ,2020-01-03 16:10:00,207.4682
QQQ,2020-01-03 16:15:00,207.4779
QQQ,2020-01-03 16:20:00,207.4682
QQQ,2020-01-03 16:25:00,207.4682
QQQ,2020-01-03 16:30:00,207.3714
QQQ,2020-01-03 16:35:00,207.3714
QQQ,2020-01-03 16:40:00,207.3714
QQQ,2020-01-03 16:45:00,207.3907
QQQ,2020-01-03 16:50:00,207.4004
QQQ,2020-01-03 16:55:00,207.4682
QQQ,2020-01-03 17:00:00,207.5069
QQQ,2020-01-03 17:05:00,207.536
QQQ,2020-01-03 17:15:00,207.4973
QQQ,2020-01-03 17:20:00,207.4585
QQQ,2020-01-03 17:25:00,207.4876
QQQ,2020-01-03 17:30:00,207.4876
QQQ,2020-01-03 17:35:00,207.4973
QQQ,2020-01-03 17:40:00,207.4585
QQQ,2020-01-03 17:45:00,207.5069
QQQ,2020-01-03 17:55:00,207.5263
QQQ,2020-01-03 18:00:00,207.5844
QQQ,2020-01-03 18:10:00,207.5263
QQQ,2020-01-03 18:15:00,207.5263
QQQ,2020-01-03 18:20:00,207.5263
QQQ,2020-01-03 18:25:00,207.6425
QQQ,2020-01-03 18:30:00,207.6328
QQQ,2020-01-03 18:35:00,207.5263
QQQ,2020-01-03 18:50:00,207.5651
QQQ,2020-01-03 18:55:00,207.5554
QQQ,2020-01-03 19:10:00,207.5941
QQQ,2020-01-03 19:15:00,207.4973
QQQ,2020-01-03 19:20:00,207.5941
QQQ,2020-01-03 19:25:00,207.4682
QQQ,2020-01-03 19:30:00,207.4682
QQQ,2020-01-03 19:35:00,207.4682
QQQ,2020-01-03 19:40:00,207.5457
QQQ,2020-01-03 19:45:00,207.4488
QQQ,2020-01-03 19:50:00,207.4295
QQQ,2020-01-03 19:55:00,207.4295
QQQ,2020-01-06 04:00:00,205.8218
QQQ,2020-01-06 04:05:00,205.7346
QQQ,2020-01-06 04:10:00,205.6184
QQQ,2020-01-06 04:15:00,205.6475
QQQ,2020-01-06 04:20:00,205.6475
QQQ,2020-01-06 04:25:00,205.5506
QQQ,2020-01-06 04:30:00,205.5506
QQQ,2020-01-06 04:35:00,205.5312
QQQ,2020-01-06 04:40:00,205.7637
QQQ,2020-01-06 04:45:00,205.7346
QQQ,2020-01-06 04:50:00,205.8218
QQQ,2020-01-06 04:55:00,205.8024
QQQ,2020-01-06 05:00:00,205.9477
QQQ,2020-01-06 05:05:00,205.9574
QQQ,2020-01-06 05:10:00,205.938
QQQ,2020-01-06 05:15:00,206.0155
QQQ,2020-01-06 05:20:00,205.9283
QQQ,2020-01-06 05:25:00,205.9477
QQQ,2020-01-06 05:30:00,205.8993
QQQ,2020-01-06 05:35:00,205.8896
QQQ,2020-01-06 05:45:00,205.8702
QQQ,2020-01-06 05:50:00,205.9671
QQQ,2020-01-06 05:55:00,205.9671
QQQ,2020-01-06 06:00:00,205.8702
QQQ,2020-01-06 06:05:00,205.8605
QQQ,2020-01-06 06:10:00,205.9767
QQQ,2020-01-06 06:15:00,205.8799
QQQ,2020-01-06 06:20:00,205.8702
QQQ,2020-01-06 06:25:00,205.9671
QQQ,2020-01-06 06:30:00,205.9671
QQQ,2020-01-06 06:40:00,205.9767
QQQ,2020-01-06 06:45:00,205.8993
QQQ,2020-01-06 06:50:00,206.0445
QQQ,2020-01-06 06:55:00,206.0155
QQQ,2020-01-06 07:00:00,206.0445
QQQ,2020-01-06 07:05:00,206.1317
QQQ,2020-01-06 07:10:00,206.1026
QQQ,2020-01-06 07:15:00,206.1123
QQQ,2020-01-06 07:20:00,206.1898
QQQ,2020-01-06 07:25:00,206.2479
QQQ,2020-01-06 07:30:00,206.2189
QQQ,2020-01-06 07:35:00,206.3157
QQQ,2020-01-06 07:40:00,206.3932
QQQ,2020-01-06 07:45:00,206.3544
QQQ,2020-01-06 07:50:00,206.3738
QQQ,2020-01-06 07:55:00,206.2963
QQQ,2020-01-06 08:00:00,206.0639
QQQ,2020-01-06 08:05:00,206.0349
QQQ,2020-01-06 08:10:00,205.8993
QQQ,2020-01-06 08:15:00,205.9671
QQQ,2020-01-06 08:20:00,206.0736
QQQ,2020-01-06 08:25:00,206.0736
QQQ,2020-01-06 08:30:00,205.9673
QQQ,2020-01-06 08:35:00,206.0445
QQQ,2020-01-06 08:40:00,206.0445
QQQ,2020-01-06 08:45:00,205.9574
QQQ,2020-01-06 08:50:00,205.9671
QQQ,2020-01-06 08:55:00,206.093
QQQ,2020-01-06 09:00:00,206.0445
QQQ,2020-01-06 09:05:00,206.1705
QQQ,2020-01-06 09:10:00,206.1317
QQQ,2020-01-06 09:15:00,206.0058
QQQ,2020-01-06 09:20:00,205.9864
QQQ,2020-01-06 09:25:00,205.7637
QQQ,2020-01-06 09:30:00,206.3641
QQQ,2020-01-06 09:35:00,206.4029
QQQ,2020-01-06 09:40:00,206.6063
QQQ,2020-01-06 09:45:00,206.8297
QQQ,2020-01-06 09:50:00,206.8871
QQQ,2020-01-06 09:55:00,207.1583
QQQ,2020-01-06 10:00:00,207.197
QQQ,2020-01-06 10:05:00,207.197
QQQ,2020-01-06 10:10:00,207.3617
QQQ,2020-01-06 10:15:00,207.4682
QQQ,2020-01-06 10:20:00,207.536
QQQ,2020-01-06 10:25:00,207.6328
QQQ,2020-01-06 10:30:00,207.4101
QQQ,2020-01-06 10:35:00,207.3907
QQQ,2020-01-06 10:40:00,207.7975
QQQ,2020-01-06 10:45:00,207.8508
QQQ,2020-01-06 10:50:00,207.904
QQQ,2020-01-06 10:55:00,207.7781
QQQ,2020-01-06 11:00:00,207.7491
QQQ,2020-01-06 11:05:00,207.875
QQQ,2020-01-06 11:10:00,207.9751
QQQ,2020-01-06 11:15:00,207.8943
QQQ,2020-01-06 11:20:00,207.8688
QQQ,2020-01-06 11:25:00,207.8943
QQQ,2020-01-06 11:30:00,207.9492
QQQ,2020-01-06 11:35:00,207.9331
QQQ,2020-01-06 11:40:00,207.9234
QQQ,2020-01-06 11:45:00,207.8072
QQQ,2020-01-06 11:50:00,207.7297
QQQ,2020-01-06 11:55:00,207.7636
QQQ,2020-01-06 12:00:00,207.6038
QQQ,2020-01-06 12:05:00,207.7282
QQQ,2020-01-06 12:10:00,207.5263
QQQ,2020-01-06 12:15:00,207.5651
QQQ,2020-01-06 12:20:00,207.691
QQQ,2020-01-06 12:25:00,207.7006
QQQ,2020-01-06 12:30:00,207.6813
QQQ,2020-01-06 12:35:00,207.5941
QQQ,2020-01-06 12:40:00,207.7618
QQQ,2020-01-06 12:45:00,207.6955
QQQ,2020-01-06 12:50:00,207.6135
QQQ,2020-01-06 12:55:00,207.7491
QQQ,2020-01-06 13:00:00,207.7975
QQQ,2020-01-06 13:05:00,207.9052
QQQ,2020-01-06 13:10:00,208.0009
QQQ,2020-01-06 13:15:00,207.9673
QQQ,2020-01-06 13:20:00,207.9815
QQQ,2020-01-06 13:25:00,208.0106
QQQ,2020-01-06 13:30:00,207.9815
QQQ,2020-01-06 13:35:00,207.9718
QQQ,2020-01-06 13:40:00,208.0009
QQQ,2020-01-06 13:45:00,208.0064
QQQ,2020-01-06 13:50:00,207.9718
QQQ,2020-01-06 13:55:00,207.9428
QQQ,2020-01-06 14:00:00,207.9234
QQQ,2020-01-06 14:05:00,208.0493
QQQ,2020-01-06 14:10:00,208.2773
QQQ,2020-01-06 14:15:00,208.243
QQQ,2020-01-06 14:20:00,208.23
QQQ,2020-01-06 14:25:00,208.1849
QQQ,2020-01-06 14:30:00,208.1268
QQQ,2020-01-06 14:35:00,208.1047
QQQ,2020-01-06 14:40:00,208.1171
QQQ,2020-01-06 14:45:00,208.1095
QQQ,2020-01-06 14:50:00,208.1645
QQQ,2020-01-06 14:55:00,208.1655
QQQ,2020-01-06 15:00:00,208.1513
QQQ,2020-01-06 15:05:00,208.1701
QQQ,2020-01-06 15:10:00,208.3011
QQQ,2020-01-06 15:15:00,208.243
QQQ,2020-01-06 15:20:00,208.3237
QQQ,2020-01-06 15:25:00,208.243
QQQ,2020-01-06 15:30:00,208.2817
QQQ,2020-01-06 15:35:00,208.3302
QQQ,2020-01-06 15:40:00,208.4223
QQQ,2020-01-06 15:45:00,208.5432
QQQ,2020-01-06 15:50:00,208.7175
QQQ,2020-01-06 15:55:00,208.7466
QQQ,2020-01-06 16:00:00,208.7757
QQQ,2020-01-06 16:05:00,208.4076
QQQ,2020-01-06 16:10:00,208.4076
QQQ,2020-01-06 16:15:00,208.3398
QQQ,2020-01-06 16:20:00,208.4657
QQQ,2020-01-06 16:25:00,208.4851
QQQ,2020-01-06 16:30:00,208.4851
QQQ,2020-01-06 16:35:00,208.4851
QQQ,2020-01-06 16:40:00,208.4948
QQQ,2020-01-06 16:45:00,208.4851
QQQ,2020-01-06 16:50:00,208.4948
QQQ,2020-01-06 16:55:00,208.4657
QQQ,2020-01-06 17:00:00,208.5142
QQQ,2020-01-06 17:05:00,208.5142
QQQ,2020-01-06 17:10:00,208.4173
QQQ,2020-01-06 17:20:00,208.4367
QQQ,2020-01-06 17:30:00,208.4948
QQQ,2020-01-06 17:35:00,208.427
QQQ,2020-01-06 17:40:00,208.3979
QQQ,2020-01-06 17:45:00,208.3883
QQQ,2020-01-06 17:50:00,208.4754
QQQ,2020-01-06 17:55:00,208.4367
QQQ,2020-01-06 18:00:00,208.4076
QQQ,2020-01-06 18:05:00,208.5723
QQQ,2020-01-06 18:10:00,208.582
QQQ,2020-01-06 18:15:00,208.6013
QQQ,2020-01-06 18:20:00,208.5529
QQQ,2020-01-06 18:25:00,208.5432
QQQ,2020-01-06 18:30:00,208.5529
QQQ,2020-01-06 18:40:00,208.3979
QQQ,2020-01-06 18:45:00,208.3979
QQQ,2020-01-06 18:50:00,208.3786
QQQ,2020-01-06 18:55:00,208.3302
QQQ,2020-01-06 19:00:00,208.5045
QQQ,2020-01-06 19:05:00,208.6013
QQQ,2020-01-06 19:10:00,208.5142
QQQ,2020-01-06 19:15:00,208.4851
QQQ,2020-01-06 19:25:00,208.6207
QQQ,2020-01-06 19:30:00,208.6691
QQQ,2020-01-06 19:35:00,208.6885
QQQ,2020-01-06 19:40:00,208.766
QQQ,2020-01-06 19:45:00,208.8241
QQQ,2020-01-06 19:50:00,208.8241
QQQ,2020-01-06 19:55:00,208.7563
QQQ,2020-01-07 04:00:00,209.1243
QQQ,2020-01-07 04:05:00,209.0081
QQQ,2020-01-07 04:10:00,209.1049
QQQ,2020-01-07 04:15:00,209.1146
QQQ,2020-01-07 04:20:00,209.1146
QQQ,2020-01-07 04:25:00,209.2018
QQQ,2020-01-07 04:30:00,209.2212
QQQ,2020-01-07 04:35:00,209.1146
QQQ,2020-01-07 04:40:00,209.134
QQQ,2020-01-07 04:45:00,208.9403
QQQ,2020-01-07 04:50:00,208.9209
QQQ,2020-01-07 04:55:00,209.0275
QQQ,2020-01-07 05:00:00,209.1146
QQQ,2020-01-07 05:05:00,209.1049
QQQ,2020-01-07 05:10:00,209.0565
QQQ,2020-01-07 05:20:00,209.0275
QQQ,2020-01-07 05:25:00,208.95
QQQ,2020-01-07 05:30:00,208.9597
QQQ,2020-01-07 05:35:00,209.0371
QQQ,2020-01-07 05:40:00,208.9403
QQQ,2020-01-07 05:45:00,208.9016
QQQ,2020-01-07 05:50:00,209.0565
QQQ,2020-01-07 05:55:00,209.0178
QQQ,2020-01-07 06:00:00,209.1049
QQQ,2020-01-07 06:05:00,209.1049
QQQ,2020-01-07 06:10:00,209.0468
QQQ,2020-01-07 06:15:00,208.9694
QQQ,2020-01-07 06:20:00,208.979
QQQ,2020-01-07 06:25:00,208.9016
QQQ,2020-01-07 06:30:00,208.9694
QQQ,2020-01-07 06:35:00,208.9112
QQQ,2020-01-07 06:40:00,208.9016
QQQ,2020-01-07 06:45:00,208.8047
QQQ,2020-01-07 06:50:00,208.7757
QQQ,2020-01-07 06:55:00,208.8338
QQQ,2020-01-07 07:00:00,208.8919
QQQ,2020-01-07 07:05:00,208.9597
QQQ,2020-01-07 07:10:00,208.9984
QQQ,2020-01-07 07:15:00,208.9984
QQQ,2020-01-07 07:20:00,208.9887
QQQ,2020-01-07 07:25:00,209.0662
QQQ,2020-01-07 07:30:00,208.9597
QQQ,2020-01-07 07:35:00,209.0275
QQQ,2020-01-07 07:40:00,209.1146
QQQ,2020-01-07 07:45:00,209.0275
QQQ,2020-01-07 07:50:00,209.0565
QQQ,2020-01-07 07:55:00,209.1146
QQQ,2020-01-07 08:00:00,209.0662
QQQ,2020-01-07 08:05:00,209.0275
QQQ,2020-01-07 08:10:00,208.9306
QQQ,2020-01-07 08:15:00,208.8919
QQQ,2020-01-07 08:20:00,209.0081
