unique_id,ds,Open,High,Low,Close
QQQ,2024-06-23 13:30:00,344.8735,345.0719,344.2685,344.3975
QQQ,2024-06-23 13:35:00,344.3677,344.6752,343.8123,344.6653
QQQ,2024-06-23 13:40:00,344.6752,345.3099,344.6752,344.9529
QQQ,2024-06-23 13:45:00,344.9628,345.1116,344.2884,344.943
QQQ,2024-06-23 13:50:00,344.9231,345.0124,344.3082,344.9132
QQQ,2024-06-23 13:55:00,344.9132,345.5083,344.7049,345.2008
QQQ,2024-06-23 14:00:00,345.2107,345.7959,345.1711,345.5299
QQQ,2024-06-23 14:05:00,345.5479,345.9546,345.3992,345.4339
QQQ,2024-06-23 14:10:00,345.4388,345.7265,345.2603,345.6363
QQQ,2024-06-23 14:15:00,345.6273,345.8256,345.062,345.1215
QQQ,2024-06-23 14:20:00,345.1314,345.2107,344.338,344.4818
QQQ,2024-06-23 14:25:00,344.4867,345.0719,344.3181,345.0124
QQQ,2024-06-23 14:30:00,345.0124,345.1711,344.7248,344.8434
QQQ,2024-06-23 14:35:00,344.8537,345.4984,344.6851,345.4487
QQQ,2024-06-23 14:40:00,345.429,346.4901,345.3496,346.4108
QQQ,2024-06-23 14:45:00,346.4207,346.9662,346.3215,346.743
QQQ,2024-06-23 14:50:00,346.7381,346.7877,346.3513,346.4703
QQQ,2024-06-23 14:55:00,346.4802,346.5695,346.2124,346.3513
QQQ,2024-06-23 15:00:00,346.3612,346.5397,346.0538,346.452
QQQ,2024-06-23 15:05:00,346.4604,346.6488,346.143,346.2918
QQQ,2024-06-23 15:10:00,346.2893,347.0753,346.2124,347.0356
QQQ,2024-06-23 15:15:00,347.0454,347.4373,346.9364,346.9464
QQQ,2024-06-23 15:20:00,346.9364,347.115,346.6389,347.0951
QQQ,2024-06-23 15:25:00,347.103,347.353,346.8473,346.9662
QQQ,2024-06-23 15:30:00,346.9563,347.4075,346.867,347.3232
QQQ,2024-06-23 15:35:00,347.3133,347.5712,346.9662,347.0852
QQQ,2024-06-23 15:40:00,347.0827,347.4621,347.0356,347.2141
QQQ,2024-06-23 15:45:00,347.2042,347.5514,347.2042,347.4026
QQQ,2024-06-23 15:50:00,347.4175,347.7894,347.3928,347.6604
QQQ,2024-06-23 15:55:00,347.6604,347.9381,347.5055,347.9282
QQQ,2024-06-23 16:00:00,347.9233,348.444,347.1276,348.2456
QQQ,2024-06-23 16:05:00,348.2357,348.3249,348.1216,348.2466
QQQ,2024-06-23 16:10:00,348.2456,348.3993,348.1664,348.3238
QQQ,2024-06-23 16:15:00,348.3248,348.6919,348.2406,348.6423
QQQ,2024-06-23 16:20:00,348.65,348.9101,348.563,348.8208
QQQ,2024-06-23 16:25:00,348.8308,348.9002,348.555,348.7117
QQQ,2024-06-23 16:30:00,348.7117,348.8004,348.5035,348.5332
QQQ,2024-06-23 16:35:00,348.5332,348.7911,348.4539,348.7812
QQQ,2024-06-23 16:40:00,348.8109,348.8704,348.6423,348.7117
QQQ,2024-06-23 16:45:00,348.6919,348.7911,348.434,348.6834
QQQ,2024-06-23 16:50:00,348.7018,348.8109,348.4935,348.7712
QQQ,2024-06-23 16:55:00,348.7812,348.9597,348.7025,348.8704
QQQ,2024-06-23 17:00:00,348.8803,348.9299,348.6324,348.7316
QQQ,2024-06-23 17:05:00,348.7117,349.0178,348.682,348.7144
QQQ,2024-06-23 17:10:00,348.7221,349.1085,348.6721,349.1085
