unique_id,ds,Open,High,Low,Close
QQQ,2021-01-04 17:00:00,301.5911,301.6886,301.4643,301.5421
QQQ,2021-01-04 17:30:00,301.4155,301.5423,301.4155,301.4350
QQQ,2021-01-04 18:00:00,301.5520,301.6008,300.9863,301.1326
QQQ,2021-01-04 18:30:00,301.2789,301.4643,301.1619,301.2984
QQQ,2021-01-04 19:00:00,301.3960,301.7081,301.2789,301.5911
QQQ,2021-01-04 19:30:00,301.6301,301.7666,301.4740,301.6984
QQQ,2021-01-05 04:00:00,301.6984,302.0983,301.5423,301.8154
QQQ,2021-01-05 04:30:00,301.8154,302.2738,301.8154,301.9910
QQQ,2021-01-05 05:00:00,302.0495,302.1958,301.8934,301.9812
QQQ,2021-01-05 05:30:00,301.9617,302.1568,301.9325,302.0202
QQQ,2021-01-05 06:00:00,302.1275,302.5079,302.1275,302.5079
QQQ,2021-01-05 06:30:00,302.3811,302.3811,301.3960,301.7374
QQQ,2021-01-05 07:00:00,301.7569,301.7569,300.9668,301.1229
QQQ,2021-01-05 07:30:00,301.1034,301.5423,300.8595,301.4448
QQQ,2021-01-05 08:00:00,301.2108,301.8349,300.1963,300.3913
QQQ,2021-01-05 08:30:00,300.3728,300.5962,299.8159,299.8451
QQQ,2021-01-05 09:00:00,299.8061,300.8205,299.7967,300.6644
QQQ,2021-01-05 09:30:00,300.7035,303.5322,300.7035,303.1127
QQQ,2021-01-05 10:00:00,303.1224,303.8832,302.3811,302.9664
QQQ,2021-01-05 10:30:00,302.9859,303.3273,302.2153,302.2446
QQQ,2021-01-05 11:00:00,302.2641,302.8005,301.6301,302.6542
QQQ,2021-01-05 11:30:00,302.6542,303.0054,302.5665,302.5860
QQQ,2021-01-05 12:00:00,302.6445,302.9078,301.9715,302.1812
QQQ,2021-01-05 12:30:00,302.2153,302.6640,302.0300,302.6055
QQQ,2021-01-05 13:00:00,302.6055,302.7615,302.4799,302.5567
QQQ,2021-01-05 13:30:00,302.5518,303.2882,302.5372,303.1810
QQQ,2021-01-05 14:00:00,303.2151,304.0881,303.1712,303.9515
QQQ,2021-01-05 14:30:00,303.9905,304.3612,303.5614,303.6784
QQQ,2021-01-05 15:00:00,303.6882,304.0978,303.3078,303.3351
QQQ,2021-01-05 15:30:00,303.3273,304.4587,303.2102,304.0978
QQQ,2021-01-05 16:00:00,304.1271,304.4880,303.7301,304.1271
QQQ,2021-01-05 16:30:00,304.1856,304.4977,304.1173,304.3709
QQQ,2021-01-05 17:00:00,304.3417,304.5075,304.1368,304.2636
QQQ,2021-01-05 17:30:00,304.2636,304.3611,304.1954,304.2246
QQQ,2021-01-05 18:00:00,304.2734,304.4782,304.0295,304.0491
QQQ,2021-01-05 18:30:00,304.0393,304.2149,303.9027,304.1759
QQQ,2021-01-05 19:00:00,304.1856,305.1025,304.1368,304.8879
QQQ,2021-01-05 19:30:00,305.0049,305.2976,303.4931,303.7467
QQQ,2021-01-06 04:00:00,297.7090,298.6454,297.6797,298.3625
QQQ,2021-01-06 04:30:00,298.4113,299.4354,298.3040,299.1721
QQQ,2021-01-06 05:00:00,299.2111,299.2111,298.3430,298.3430
QQQ,2021-01-06 05:30:00,298.3430,298.8697,297.8748,298.3040
QQQ,2021-01-06 06:00:00,298.2650,298.4308,297.3286,298.0211
QQQ,2021-01-06 06:30:00,298.0699,299.1916,297.9333,299.0258
QQQ,2021-01-06 07:00:00,299.0746,300.4791,299.0258,300.2158
QQQ,2021-01-06 07:30:00,300.2743,300.4401,299.3769,299.5037
QQQ,2021-01-06 08:00:00,299.4354,300.9180,297.3384,300.4206
QQQ,2021-01-06 08:30:00,300.4206,300.4206,298.6649,298.9868
QQQ,2021-01-06 09:00:00,298.8795,299.8451,298.7332,299.4842
QQQ,2021-01-06 09:30:00,299.5232,301.2107,298.4503,300.4206
QQQ,2021-01-06 10:00:00,300.4303,302.2446,299.9136,301.9812
QQQ,2021-01-06 10:30:00,301.9715,303.5614,301.9715,302.7420
QQQ,2021-01-06 11:00:00,302.7615,303.9905,302.5665,303.6199
QQQ,2021-01-06 11:30:00,303.6589,303.9320,302.8639,303.1810
QQQ,2021-01-06 12:00:00,303.2151,304.2051,303.1419,303.7174
QQQ,2021-01-06 12:30:00,303.7174,303.9418,303.2492,303.5126
QQQ,2021-01-06 13:00:00,303.5175,304.0686,303.0151,303.0737
QQQ,2021-01-06 13:30:00,303.0785,304.1466,303.0005,303.5809
QQQ,2021-01-06 14:00:00,303.5906,303.9222,301.5130,301.6301
QQQ,2021-01-06 14:30:00,301.6301,302.5860,300.4206,301.5130
QQQ,2021-01-06 15:00:00,301.4935,301.9227,299.8841,300.8937
QQQ,2021-01-06 15:30:00,300.8693,301.1912,299.4550,300.0012
QQQ,2021-01-06 16:00:00,299.9329,303.7455,299.3282,300.4206
QQQ,2021-01-06 16:30:00,300.3913,304.1259,299.9719,300.8595
QQQ,2021-01-06 17:00:00,300.9571,300.9668,300.6547,300.9083
QQQ,2021-01-06 17:30:00,300.8888,301.1034,300.8888,300.9571
QQQ,2021-01-06 18:00:00,300.9571,301.2887,300.6644,301.0546
QQQ,2021-01-06 18:30:00,301.0546,301.3472,300.8790,301.3472
QQQ,2021-01-06 19:00:00,301.3082,301.4448,300.9083,301.0156
QQQ,2021-01-06 19:30:00,301.1424,301.8739,301.0156,301.8739
QQQ,2021-01-07 04:00:00,301.6106,302.2738,301.3375,302.1373
QQQ,2021-01-07 04:30:00,302.0300,302.0300,301.3180,301.6496
QQQ,2021-01-07 05:00:00,301.4643,301.9617,301.4545,301.8837
QQQ,2021-01-07 05:30:00,301.7569,302.1373,301.2789,301.2789
QQQ,2021-01-07 06:00:00,301.1912,301.7861,301.1034,301.7569
QQQ,2021-01-07 06:30:00,301.8252,301.8642,301.5130,301.6203
QQQ,2021-01-07 07:00:00,301.6496,302.3714,301.5911,302.1665
QQQ,2021-01-07 07:30:00,302.1275,302.5177,302.0593,302.2933
QQQ,2021-01-07 08:00:00,302.0788,302.6737,301.2204,302.4689
QQQ,2021-01-07 08:30:00,302.5372,302.5567,302.0885,302.2056
QQQ,2021-01-07 09:00:00,302.2329,302.8688,302.2329,302.6445
QQQ,2021-01-07 09:30:00,302.6445,305.2488,302.6152,305.2244
QQQ,2021-01-07 10:00:00,305.2488,306.4388,305.1122,306.0388
QQQ,2021-01-07 10:30:00,306.0486,306.8094,306.0145,306.6924
QQQ,2021-01-07 11:00:00,306.6924,306.9557,306.0974,306.6241
QQQ,2021-01-07 11:30:00,306.6241,307.1508,306.3315,306.4760
QQQ,2021-01-07 12:00:00,306.4778,306.6046,305.9413,306.1315
QQQ,2021-01-07 12:30:00,306.1364,306.7021,306.1364,306.5461
QQQ,2021-01-07 13:00:00,306.5436,306.6436,305.9511,306.5268
QQQ,2021-01-07 13:30:00,306.5363,307.1118,306.5363,306.9801
QQQ,2021-01-07 14:00:00,306.9947,307.1898,306.7509,306.8777
QQQ,2021-01-07 14:30:00,306.8972,307.1215,306.7704,307.0923
QQQ,2021-01-07 15:00:00,307.0923,307.8141,307.0337,307.7848
QQQ,2021-01-07 15:30:00,307.7750,308.0677,307.2191,307.2874
QQQ,2021-01-07 16:00:00,307.2776,308.0362,307.1605,307.2971
QQQ,2021-01-07 16:30:00,307.2971,307.5702,307.2191,307.3069
QQQ,2021-01-07 17:00:00,307.1996,307.4434,307.1996,307.3459
QQQ,2021-01-07 17:30:00,307.3459,307.4434,307.3459,307.4239
QQQ,2021-01-07 18:00:00,307.3654,307.4532,307.1508,307.1508
QQQ,2021-01-07 18:30:00,307.1605,307.6970,307.1605,307.5897
QQQ,2021-01-07 19:00:00,307.4727,307.9604,307.4727,307.9604
QQQ,2021-01-07 19:30:00,307.9994,307.9994,307.6970,307.8531
QQQ,2021-01-08 04:00:00,308.3310,308.4676,307.9214,307.9311
QQQ,2021-01-08 04:30:00,307.9604,308.5456,307.9506,308.4383
QQQ,2021-01-08 05:00:00,308.6139,308.6431,308.4871,308.5163
QQQ,2021-01-08 05:30:00,308.5651,308.5846,308.3700,308.4676
QQQ,2021-01-08 06:00:00,308.4383,308.8382,308.3700,308.8382
QQQ,2021-01-08 06:30:00,308.7797,308.8090,308.5163,308.5749
QQQ,2021-01-08 07:00:00,308.5359,309.0918,308.5066,308.9845
QQQ,2021-01-08 07:30:00,309.0431,309.1601,308.8480,308.9163
QQQ,2021-01-08 08:00:00,308.9065,309.1601,308.1750,308.9163
QQQ,2021-01-08 08:30:00,308.6627,309.3844,308.6529,308.9557
QQQ,2021-01-08 09:00:00,309.0040,309.5893,308.9650,309.5893
QQQ,2021-01-08 09:30:00,309.5308,310.2916,308.7407,309.4625
QQQ,2021-01-08 10:00:00,309.5405,310.3598,307.9604,308.0677
QQQ,2021-01-08 10:30:00,308.0872,310.1257,308.0091,309.8136
QQQ,2021-01-08 11:00:00,309.8624,310.4379,309.0918,309.7356
QQQ,2021-01-08 11:30:00,309.7356,309.8721,309.0528,309.8429
QQQ,2021-01-08 12:00:00,309.8721,310.6134,309.2771,310.1550
QQQ,2021-01-08 12:30:00,310.1648,310.5061,309.6673,309.8429
QQQ,2021-01-08 13:00:00,309.8429,310.0380,307.9457,308.8772
QQQ,2021-01-08 13:30:00,308.8772,308.9650,307.3277,308.7895
QQQ,2021-01-08 14:00:00,308.7699,309.6771,308.7261,309.6477
QQQ,2021-01-08 14:30:00,309.6185,310.1940,309.0626,310.0770
QQQ,2021-01-08 15:00:00,310.0867,310.5061,309.9308,310.3891
QQQ,2021-01-08 15:30:00,310.3891,311.5303,310.1160,311.2377
QQQ,2021-01-08 16:00:00,311.2182,311.8522,311.1597,311.5010
QQQ,2021-01-08 16:30:00,311.5401,311.9595,311.1792,311.9400
QQQ,2021-01-08 17:00:00,311.8132,311.9009,311.7449,311.8327
QQQ,2021-01-08 17:30:00,311.8327,311.8327,311.5205,311.5205
QQQ,2021-01-08 18:00:00,311.5205,311.7254,311.4913,311.6669
QQQ,2021-01-08 18:30:00,311.6181,311.7156,311.5693,311.5888
QQQ,2021-01-08 19:00:00,311.5791,311.5986,311.4523,311.4913
QQQ,2021-01-08 19:30:00,311.4425,311.5888,311.3840,311.3840
QQQ,2021-01-11 04:00:00,310.4574,310.4574,309.9794,310.0770
QQQ,2021-01-11 04:30:00,310.1160,310.2233,309.8331,309.8331
QQQ,2021-01-11 05:00:00,309.7648,310.1160,309.5893,310.1160
QQQ,2021-01-11 05:30:00,310.1160,310.2428,309.7941,310.1550
QQQ,2021-01-11 06:00:00,310.2038,310.2038,309.9502,310.0672
QQQ,2021-01-11 06:30:00,310.0184,310.3598,310.0184,310.1257
QQQ,2021-01-11 07:00:00,310.1452,310.1452,309.1503,309.4917
QQQ,2021-01-11 07:30:00,309.5308,309.9209,309.5308,309.7648
QQQ,2021-01-11 08:00:00,309.6868,310.3793,308.8772,308.8870
QQQ,2021-01-11 08:30:00,308.9748,309.0040,308.3700,308.5651
QQQ,2021-01-11 09:00:00,308.5749,308.6919,307.9311,308.2140
QQQ,2021-01-11 09:30:00,308.2140,308.4286,306.5119,308.0969
QQQ,2021-01-11 10:00:00,308.1067,309.0040,307.7116,308.8382
QQQ,2021-01-11 10:30:00,308.8480,309.1601,307.9409,308.4871
QQQ,2021-01-11 11:00:00,308.4871,308.6822,307.4483,308.6041
QQQ,2021-01-11 11:30:00,308.5163,308.7895,308.2335,308.6919
QQQ,2021-01-11 12:00:00,308.6822,308.9553,308.5261,308.9455
QQQ,2021-01-11 12:30:00,308.9455,309.3844,308.8285,308.9454
QQQ,2021-01-11 13:00:00,308.9553,309.2625,308.3018,308.3515
QQQ,2021-01-11 13:30:00,308.3603,308.4773,307.7068,308.1067
QQQ,2021-01-11 14:00:00,308.0969,308.1067,306.9460,307.0825
QQQ,2021-01-11 14:30:00,307.0728,307.7555,306.8874,307.6580
QQQ,2021-01-11 15:00:00,307.6678,307.6873,306.0486,306.0681
QQQ,2021-01-11 15:30:00,306.0779,307.3751,306.0291,306.5753
QQQ,2021-01-11 16:00:00,306.5656,307.1801,306.4583,306.8972
QQQ,2021-01-11 16:30:00,306.9167,306.9655,306.6826,306.7801
QQQ,2021-01-11 17:00:00,306.8972,306.9557,306.7801,306.8679
QQQ,2021-01-11 17:30:00,306.8679,307.1020,306.8582,307.0728
QQQ,2021-01-11 18:00:00,307.0045,307.1703,306.6924,307.1118
QQQ,2021-01-11 18:30:00,307.1801,307.3361,307.0923,307.1996
QQQ,2021-01-11 19:00:00,307.1703,307.3166,307.0435,307.1605
QQQ,2021-01-11 19:30:00,307.1215,307.7068,307.0923,307.5897
QQQ,2021-01-12 04:00:00,307.4337,307.8726,307.4239,307.5897
QQQ,2021-01-12 04:30:00,307.6482,307.9994,307.5995,307.8628
QQQ,2021-01-12 05:00:00,307.8921,307.9311,307.7263,307.7555
QQQ,2021-01-12 05:30:00,307.6970,307.8336,307.5117,307.7848
QQQ,2021-01-12 06:00:00,307.7458,307.8726,307.5410,307.7165
QQQ,2021-01-12 06:30:00,307.7458,307.7458,307.5117,307.6190
QQQ,2021-01-12 07:00:00,307.6190,307.8531,307.5605,307.7946
QQQ,2021-01-12 07:30:00,307.8628,307.8628,307.6482,307.7458
QQQ,2021-01-12 08:00:00,307.7555,307.8626,306.6826,307.0533
QQQ,2021-01-12 08:30:00,306.9850,307.1898,305.9413,306.3802
QQQ,2021-01-12 09:00:00,306.3217,306.8582,306.1754,306.7411
QQQ,2021-01-12 09:30:00,306.7216,307.8141,305.3463,306.4583
QQQ,2021-01-12 10:00:00,306.4583,307.1215,305.8660,306.6175
QQQ,2021-01-12 10:30:00,306.6436,307.0142,306.1852,306.3510
QQQ,2021-01-12 11:00:00,306.3510,307.3264,306.0779,306.7411
QQQ,2021-01-12 11:30:00,306.7704,306.8777,305.5707,305.9511
QQQ,2021-01-12 12:00:00,305.9433,306.0656,303.5418,304.6635
QQQ,2021-01-12 12:30:00,304.6538,305.4439,304.2344,305.3951
QQQ,2021-01-12 13:00:00,305.3970,306.1071,305.2244,306.0876
QQQ,2021-01-12 13:30:00,306.0779,306.5949,305.9511,306.2925
QQQ,2021-01-12 14:00:00,306.3217,306.8972,306.0096,306.1656
QQQ,2021-01-12 14:30:00,306.1510,306.8679,305.5804,306.1169
QQQ,2021-01-12 15:00:00,306.1266,306.5070,305.2976,306.1364
QQQ,2021-01-12 15:30:00,306.1266,306.9167,305.9218,306.2534
QQQ,2021-01-12 16:00:00,306.2339,306.3802,306.0974,306.1461
QQQ,2021-01-12 16:30:00,306.2339,306.3705,306.1364,306.2339
QQQ,2021-01-12 17:00:00,306.1364,306.3705,306.1266,306.2632
QQQ,2021-01-12 17:30:00,306.2632,306.2729,306.1071,306.2632
QQQ,2021-01-12 18:00:00,306.2729,306.4680,306.0193,306.4485
QQQ,2021-01-12 18:30:00,306.4485,306.6241,306.3315,306.5265
QQQ,2021-01-12 19:00:00,306.5558,306.6631,306.5363,306.6338
QQQ,2021-01-12 19:30:00,306.6338,306.6338,306.3510,306.4583
QQQ,2021-01-13 04:00:00,306.9460,307.3264,306.9460,307.2093
QQQ,2021-01-13 04:30:00,307.2191,307.3069,307.1508,307.1898
QQQ,2021-01-13 05:00:00,307.1801,307.3556,306.7997,306.8484
QQQ,2021-01-13 05:30:00,306.6436,306.6436,306.0486,306.4680
QQQ,2021-01-13 06:00:00,306.5753,306.5948,305.7755,305.7755
QQQ,2021-01-13 06:30:00,305.8633,306.3705,305.6877,305.9901
QQQ,2021-01-13 07:00:00,306.1364,306.4485,305.8340,306.0193
QQQ,2021-01-13 07:30:00,306.0193,306.0193,305.1317,305.3658
QQQ,2021-01-13 08:00:00,305.2878,307.4239,304.8391,305.4341
QQQ,2021-01-13 08:30:00,305.3853,305.9901,305.3853,305.9706
QQQ,2021-01-13 09:00:00,306.0096,306.4973,305.8243,306.4680
QQQ,2021-01-13 09:30:00,306.4583,307.7263,305.8535,306.9606
QQQ,2021-01-13 10:00:00,307.0044,307.4239,305.9900,307.3849
QQQ,2021-01-13 10:30:00,307.3849,308.3993,307.3849,308.3798
QQQ,2021-01-13 11:00:00,308.3701,308.6041,307.7555,308.3895
QQQ,2021-01-13 11:30:00,308.3700,308.8480,308.1701,308.2725
QQQ,2021-01-13 12:00:00,308.2895,308.3213,307.7360,308.1457
QQQ,2021-01-13 12:30:00,308.1457,308.4676,307.5605,308.3700
QQQ,2021-01-13 13:00:00,308.3505,308.7065,308.3018,308.5359
QQQ,2021-01-13 13:30:00,308.5554,308.6138,308.1652,308.4676
QQQ,2021-01-13 14:00:00,308.4676,308.9748,308.1652,308.8967
QQQ,2021-01-13 14:30:00,308.8889,309.0626,308.4286,308.7504
QQQ,2021-01-13 15:00:00,308.7699,308.8382,308.0677,308.1358
QQQ,2021-01-13 15:30:00,308.1262,308.8772,307.9896,308.2237
QQQ,2021-01-13 16:00:00,308.1945,308.4968,308.1262,308.1847
QQQ,2021-01-13 16:30:00,308.1847,308.4286,308.1847,308.3798
QQQ,2021-01-13 17:00:00,308.3213,308.4870,308.3213,308.4383
QQQ,2021-01-13 17:30:00,308.4383,308.4773,308.2237,308.4676
QQQ,2021-01-13 18:00:00,308.4676,308.6041,308.2920,308.4578
QQQ,2021-01-13 18:30:00,308.4481,308.4773,308.2530,308.2725
QQQ,2021-01-13 19:00:00,308.2920,308.8187,308.2237,308.7895
QQQ,2021-01-13 19:30:00,308.8382,308.9845,308.7407,308.9260
QQQ,2021-01-14 04:00:00,308.3018,308.5456,308.2042,308.3310
QQQ,2021-01-14 04:30:00,308.2530,308.3895,307.8823,307.8823
QQQ,2021-01-14 05:00:00,307.8823,307.8823,307.2483,307.3166
QQQ,2021-01-14 05:30:00,307.2386,307.6678,307.2191,307.6678
QQQ,2021-01-14 06:00:00,307.7263,307.9409,307.2678,307.3946
QQQ,2021-01-14 06:30:00,307.4337,308.1164,307.4337,308.1067
QQQ,2021-01-14 07:00:00,308.1457,308.3310,308.0482,308.2725
QQQ,2021-01-14 07:30:00,308.2237,308.5456,308.0189,308.4188
QQQ,2021-01-14 08:00:00,307.9214,308.4383,307.8039,308.3895
QQQ,2021-01-14 08:30:00,308.3993,308.7407,308.2725,308.6236
QQQ,2021-01-14 09:00:00,308.6531,308.7504,308.5066,308.6724
QQQ,2021-01-14 09:30:00,308.6822,309.3942,308.2920,308.8772
QQQ,2021-01-14 10:00:00,308.8675,309.2771,308.5749,309.1211
QQQ,2021-01-14 10:30:00,309.1406,309.7161,308.8577,309.3454
QQQ,2021-01-14 11:00:00,309.3454,309.5698,308.7212,308.9845
QQQ,2021-01-14 11:30:00,308.9894,309.1113,308.2725,308.4695
QQQ,2021-01-14 12:00:00,308.4845,308.5651,307.9311,308.3895
QQQ,2021-01-14 12:30:00,308.3798,308.6334,307.4434,308.5844
QQQ,2021-01-14 13:00:00,308.5456,308.5846,307.7263,307.8531
QQQ,2021-01-14 13:30:00,307.7848,308.1164,307.6678,307.6970
QQQ,2021-01-14 14:00:00,307.6970,308.1554,307.5702,307.8726
QQQ,2021-01-14 14:30:00,307.8726,307.9311,307.5019,307.7848
QQQ,2021-01-14 15:00:00,307.7897,307.9214,306.4193,306.9447
QQQ,2021-01-14 15:30:00,306.9460,307.5605,306.1379,306.5168
QQQ,2021-01-14 16:00:00,306.5461,306.7704,306.3315,306.7021
QQQ,2021-01-14 16:30:00,306.6729,306.7216,306.4388,306.5558
QQQ,2021-01-14 17:00:00,306.5265,306.9167,306.4680,306.8396
QQQ,2021-01-14 17:30:00,306.9557,307.0435,306.7606,306.9069
QQQ,2021-01-14 18:00:00,306.8972,307.1118,306.8972,307.1020
QQQ,2021-01-14 18:30:00,307.0435,307.2288,306.8874,307.0142
QQQ,2021-01-14 19:00:00,306.9752,307.1020,306.6631,307.1020
QQQ,2021-01-14 19:30:00,307.0533,307.1020,306.3217,306.5363
QQQ,2021-01-15 04:00:00,306.4095,306.5948,306.1852,306.2047
QQQ,2021-01-15 04:30:00,306.2339,306.4485,306.0779,306.0779
QQQ,2021-01-15 05:00:00,306.1071,306.2632,305.8730,306.0096
QQQ,2021-01-15 05:30:00,306.1169,306.4875,305.7852,305.8828
QQQ,2021-01-15 06:00:00,305.9803,305.9901,305.4829,305.6292
QQQ,2021-01-15 06:30:00,305.7560,305.7657,305.5219,305.7560
QQQ,2021-01-15 07:00:00,305.8438,306.4193,305.7755,306.4095
QQQ,2021-01-15 07:30:00,306.3997,306.5851,306.0779,306.4875
QQQ,2021-01-15 08:00:00,306.0779,306.8387,305.3561,306.6924
QQQ,2021-01-15 08:30:00,306.6631,306.8192,306.4388,306.4778
QQQ,2021-01-15 09:00:00,306.3802,306.7606,305.9316,306.3022
QQQ,2021-01-15 09:30:00,306.3997,307.3654,306.1656,306.6826
QQQ,2021-01-15 10:00:00,306.6924,306.8679,303.1614,304.0588
QQQ,2021-01-15 10:30:00,304.0881,305.1415,303.6979,304.3709
QQQ,2021-01-15 11:00:00,304.4099,305.6584,302.9371,305.5658
QQQ,2021-01-15 11:30:00,305.5414,305.9901,305.1122,305.1610
QQQ,2021-01-15 12:00:00,305.1610,305.5414,304.8294,304.9484
QQQ,2021-01-15 12:30:00,304.9464,305.6750,304.8489,305.4341
QQQ,2021-01-15 13:00:00,305.4439,306.3120,304.9757,305.9511
QQQ,2021-01-15 13:30:00,305.9686,306.2534,305.6438,305.9120
QQQ,2021-01-15 14:00:00,305.9120,306.1949,305.1415,305.3707
QQQ,2021-01-15 14:30:00,305.3853,305.7072,304.9074,304.9464
QQQ,2021-01-15 15:00:00,304.9562,305.4829,304.4295,304.8195
QQQ,2021-01-15 15:30:00,304.8001,305.1317,304.0588,304.2246
QQQ,2021-01-15 16:00:00,304.1954,304.1954,303.3370,303.3663
QQQ,2021-01-15 16:30:00,303.3955,303.7272,303.2395,303.2882
QQQ,2021-01-15 17:00:00,303.4638,303.5418,303.2395,303.4931
QQQ,2021-01-15 17:30:00,303.4150,303.7272,303.3273,303.6979
QQQ,2021-01-15 18:00:00,303.7272,303.7369,303.5614,303.5614
QQQ,2021-01-15 18:30:00,303.6199,304.1563,303.3468,303.5223
QQQ,2021-01-15 19:00:00,303.4931,303.5126,303.3468,303.3468
QQQ,2021-01-15 19:30:00,303.3468,303.5711,303.2980,303.5711
QQQ,2021-01-19 04:00:00,306.5558,307.1313,306.5558,306.9947
QQQ,2021-01-19 04:30:00,306.9752,307.2874,306.9557,307.1996
QQQ,2021-01-19 05:00:00,307.3264,307.3946,307.1313,307.1996
QQQ,2021-01-19 05:30:00,307.2191,307.3751,307.1410,307.2581
QQQ,2021-01-19 06:00:00,307.2776,307.4727,307.2678,307.3946
QQQ,2021-01-19 06:30:00,307.3946,307.4239,307.2874,307.3849
QQQ,2021-01-19 07:00:00,307.3849,307.3849,306.8874,307.0240
QQQ,2021-01-19 07:30:00,306.9069,306.9069,306.4680,306.7216
QQQ,2021-01-19 08:00:00,306.6729,307.3747,306.4973,306.5461
QQQ,2021-01-19 08:30:00,306.5656,306.7119,306.4095,306.4973
QQQ,2021-01-19 09:00:00,306.4680,306.7899,306.3997,306.5168
QQQ,2021-01-19 09:30:00,306.4973,307.3361,305.6877,306.2437
QQQ,2021-01-19 10:00:00,306.2534,306.9460,305.6097,306.2144
QQQ,2021-01-19 10:30:00,306.2534,306.6533,305.8243,306.1364
QQQ,2021-01-19 11:00:00,306.1266,306.6143,305.4146,305.8730
QQQ,2021-01-19 11:30:00,305.8535,306.7899,305.7462,306.6192
QQQ,2021-01-19 12:00:00,306.6241,307.1410,306.5363,307.0825
QQQ,2021-01-19 12:30:00,307.0728,307.9799,307.0533,307.9311
QQQ,2021-01-19 13:00:00,307.9399,308.3505,307.9116,308.2247
QQQ,2021-01-19 13:30:00,308.2335,308.7895,308.0774,308.7407
QQQ,2021-01-19 14:00:00,308.7309,308.7992,308.4676,308.5700
QQQ,2021-01-19 14:30:00,308.5749,308.8772,308.3310,308.6627
QQQ,2021-01-19 15:00:00,308.6578,309.1308,308.5846,308.7309
QQQ,2021-01-19 15:30:00,308.7407,308.9748,308.5895,308.6431
QQQ,2021-01-19 16:00:00,308.6431,309.4137,308.2140,309.4039
QQQ,2021-01-19 16:30:00,309.2576,309.7844,309.2479,309.7453
QQQ,2021-01-19 17:00:00,309.7356,309.7844,309.5893,309.5893
QQQ,2021-01-19 17:30:00,309.5893,309.7258,309.4722,309.6966
QQQ,2021-01-19 18:00:00,309.7356,310.2233,309.6966,310.2233
QQQ,2021-01-19 18:30:00,310.2233,310.2233,309.9794,310.1160
QQQ,2021-01-19 19:00:00,310.1160,310.1160,309.8526,309.9307
QQQ,2021-01-19 19:30:00,309.8819,310.0477,309.8819,309.9014
QQQ,2021-01-20 04:00:00,310.6134,310.6622,310.3696,310.5744
QQQ,2021-01-20 04:30:00,310.6427,310.9548,310.4281,310.9548
QQQ,2021-01-20 05:00:00,310.8670,311.0719,310.8378,311.0036
QQQ,2021-01-20 05:30:00,311.0329,311.3450,310.9061,311.3450
QQQ,2021-01-20 06:00:00,311.2669,311.2962,311.0621,311.0621
QQQ,2021-01-20 06:30:00,311.0524,311.1889,310.9646,311.1889
QQQ,2021-01-20 07:00:00,311.1597,311.1987,310.9743,311.0036
QQQ,2021-01-20 07:30:00,311.0524,311.5498,311.0524,311.5498
QQQ,2021-01-20 08:00:00,311.1498,311.6864,308.6236,311.4620
QQQ,2021-01-20 08:30:00,311.5108,311.8912,311.4620,311.8717
QQQ,2021-01-20 09:00:00,311.8619,312.2911,311.8619,312.2423
QQQ,2021-01-20 09:30:00,312.2618,313.6284,311.9010,312.8959
QQQ,2021-01-20 10:00:00,312.9154,314.6418,312.9056,314.4856
QQQ,2021-01-20 10:30:00,314.4760,314.9052,314.3784,314.6418
QQQ,2021-01-20 11:00:00,314.6320,315.0515,313.8810,314.7686
